time,Hips.x,Hips.y,Hips.z,RightUpLeg.x,RightUpLeg.y,RightUpLeg.z,RightLeg.x,RightLeg.y,RightLeg.z,RightFoot.x,RightFoot.y,RightFoot.z,LeftUpLeg.x,LeftUpLeg.y,LeftUpLeg.z,LeftLeg.x,LeftLeg.y,LeftLeg.z,LeftFoot.x,LeftFoot.y,LeftFoot.z,Spine.x,Spine.y,Spine.z,Spine1.x,Spine1.y,Spine1.z,Spine2.x,Spine2.y,Spine2.z,Spine3.x,Spine3.y,Spine3.z,Neck.x,Neck.y,Neck.z,Head.x,Head.y,Head.z,RightShoulder.x,RightShoulder.y,RightShoulder.z,RightArm.x,RightArm.y,RightArm.z,RightForeArm.x,RightForeArm.y,RightForeArm.z,RightHand.x,RightHand.y,RightHand.z,RightHandThumb1.x,RightHandThumb1.y,RightHandThumb1.z,RightHandThumb2.x,RightHandThumb2.y,RightHandThumb2.z,RightHandThumb3.x,RightHandThumb3.y,RightHandThumb3.z,RightInHandIndex.x,RightInHandIndex.y,RightInHandIndex.z,RightHandIndex1.x,RightHandIndex1.y,RightHandIndex1.z,RightHandIndex2.x,RightHandIndex2.y,RightHandIndex2.z,RightHandIndex3.x,RightHandIndex3.y,RightHandIndex3.z,RightInHandMiddle.x,RightInHandMiddle.y,RightInHandMiddle.z,RightHandMiddle1.x,RightHandMiddle1.y,RightHandMiddle1.z,RightHandMiddle2.x,RightHandMiddle2.y,RightHandMiddle2.z,RightHandMiddle3.x,RightHandMiddle3.y,RightHandMiddle3.z,RightInHandRing.x,RightInHandRing.y,RightInHandRing.z,RightHandRing1.x,RightHandRing1.y,RightHandRing1.z,RightHandRing2.x,RightHandRing2.y,RightHandRing2.z,RightHandRing3.x,RightHandRing3.y,RightHandRing3.z,RightInHandPinky.x,RightInHandPinky.y,RightInHandPinky.z,RightHandPinky1.x,RightHandPinky1.y,RightHandPinky1.z,RightHandPinky2.x,RightHandPinky2.y,RightHandPinky2.z,RightHandPinky3.x,RightHandPinky3.y,RightHandPinky3.z,LeftShoulder.x,LeftShoulder.y,LeftShoulder.z,LeftArm.x,LeftArm.y,LeftArm.z,LeftForeArm.x,LeftForeArm.y,LeftForeArm.z,LeftHand.x,LeftHand.y,LeftHand.z,LeftHandThumb1.x,LeftHandThumb1.y,LeftHandThumb1.z,LeftHandThumb2.x,LeftHandThumb2.y,LeftHandThumb2.z,LeftHandThumb3.x,LeftHandThumb3.y,LeftHandThumb3.z,LeftInHandIndex.x,LeftInHandIndex.y,LeftInHandIndex.z,LeftHandIndex1.x,LeftHandIndex1.y,LeftHandIndex1.z,LeftHandIndex2.x,LeftHandIndex2.y,LeftHandIndex2.z,LeftHandIndex3.x,LeftHandIndex3.y,LeftHandIndex3.z,LeftInHandMiddle.x,LeftInHandMiddle.y,LeftInHandMiddle.z,LeftHandMiddle1.x,LeftHandMiddle1.y,LeftHandMiddle1.z,LeftHandMiddle2.x,LeftHandMiddle2.y,LeftHandMiddle2.z,LeftHandMiddle3.x,LeftHandMiddle3.y,LeftHandMiddle3.z,LeftInHandRing.x,LeftInHandRing.y,LeftInHandRing.z,LeftHandRing1.x,LeftHandRing1.y,LeftHandRing1.z,LeftHandRing2.x,LeftHandRing2.y,LeftHandRing2.z,LeftHandRing3.x,LeftHandRing3.y,LeftHandRing3.z,LeftInHandPinky.x,LeftInHandPinky.y,LeftInHandPinky.z,LeftHandPinky1.x,LeftHandPinky1.y,LeftHandPinky1.z,LeftHandPinky2.x,LeftHandPinky2.y,LeftHandPinky2.z,LeftHandPinky3.x,LeftHandPinky3.y,LeftHandPinky3.z
   0.68000,  28.42969,  94.51137, -55.66345,  19.05317,  94.11761, -55.53520,  19.79239,  52.33046, -58.06190,  20.65293,  10.48346, -56.97329,  37.38577,  91.83854, -56.52087,  39.66345,  50.19171, -60.18833,  39.72184,   8.32481, -60.69504,  30.32126, 108.30810, -52.38283,  30.23855, 117.85628, -50.57592,  29.79927, 127.81151, -48.81102,  28.82142, 137.36241, -47.30648,  27.82989, 147.59612, -45.83073,  26.97339, 156.94756, -44.60691,  24.98469, 143.91943, -46.61318,  12.83798, 147.94456, -46.30400, -13.23964, 144.08029, -49.00125, -27.58607, 163.67335, -39.71190, -27.49639, 167.16723, -41.65010, -27.21556, 170.72793, -40.75174, -27.31517, 173.10328, -39.80773, -28.67081, 167.13516, -40.89678, -30.88661, 171.95506, -40.61005, -31.76572, 175.20378, -39.27959, -31.53633, 176.87650, -38.11336, -29.36463, 166.67987, -39.98726, -31.90105, 171.13487, -39.21560, -32.94391, 174.60399, -37.64326, -32.70723, 176.58594, -36.17819, -29.80808, 166.23631, -39.36090, -32.49279, 169.84824, -38.15282, -33.48309, 172.78743, -36.66023, -33.29802, 174.65405, -35.18238, -30.18270, 165.57533, -38.57320, -32.90748, 168.48622, -37.01083, -33.81585, 170.69280, -35.62992, -33.73654, 171.98303, -34.46219,  31.33605, 144.45099, -46.03202,  41.38861, 148.92970, -39.49542,  67.27793, 150.64534, -34.10567,  78.61821, 172.55962, -25.91039,  76.52012, 175.69551, -27.22800,  74.63655, 178.48415, -25.73128,  73.67532, 180.45482, -24.41376,  77.64931, 176.19078, -26.57422,  77.18417, 181.40038, -25.64306,  76.51028, 184.47330, -23.85415,  75.65000, 185.65298, -22.41229,  78.60110, 176.06200, -25.80390,  78.66214, 181.07365, -24.47894,  78.05351, 184.39222, -22.42680,  77.07629, 185.79907, -20.63895,  79.29196, 175.84501, -25.29267,  79.96300, 180.16846, -23.68935,  79.56186, 183.01768, -21.80033,  78.68807, 184.35154, -20.02273,  80.05568, 175.39024, -24.65422,  81.16155, 179.09956, -22.82210,  81.03912, 181.29530, -21.15934,  80.49790, 182.22651, -19.79021
   0.68800,  28.43019,  94.51017, -55.65624,  19.05366,  94.11701, -55.52667,  19.79162,  52.33012, -58.05797,  20.65455,  10.48300, -56.97557,  37.38596,  91.83696, -56.51572,  39.66908,  50.19292, -60.21140,  39.72670,   8.32595, -60.71211,  30.32318, 108.30593, -52.37236,  30.24017, 117.85428, -50.56637,  29.80028, 127.80980, -48.80328,  28.82142, 137.36108, -47.30182,  27.82873, 147.59516, -45.82938,  26.97109, 156.94690, -44.60859,  24.98390, 143.91781, -46.61011,  12.83449, 147.93344, -46.28377, -13.23424, 144.04172, -49.02704, -27.29706, 163.77936, -39.61096, -27.17928, 167.27673, -41.54135, -26.86009, 170.83235, -40.63570, -26.93294, 173.20634, -39.68585, -28.35141, 167.25454, -40.78410, -30.51828, 172.09548, -40.47866, -31.36061, 175.34962, -39.13768, -31.11068, 177.01723, -37.96837, -29.04662, 166.80401, -39.87329, -31.53609, 171.28211, -39.08266, -32.53914, 174.75769, -37.49873, -32.27785, 176.73375, -36.02989, -29.49233, 166.36340, -39.24644, -32.13697, 169.99891, -38.02085, -33.09299, 172.94426, -36.51809, -32.88441, 174.80547, -35.03655, -29.87083, 165.70431, -38.45901, -32.56128, 168.63839, -36.88062, -33.44303, 170.85061, -35.49151, -33.34697, 172.13724, -34.32107,  31.33528, 144.45045, -46.03019,  41.38976, 148.92694, -39.49502,  67.27908, 150.64259, -34.10527,  78.33723, 172.69108, -25.88447,  76.20836, 175.79972, -27.21717,  74.28924, 178.57128, -25.73395,  73.30206, 180.53472, -24.42484,  77.32995, 176.30935, -26.56135,  76.80390, 181.51598, -25.64611,  76.09032, 184.58610, -23.86782,  75.21252, 185.76007, -22.43187,  78.28075, 176.19332, -25.78779,  78.28185, 181.20897, -24.47661,  77.62997, 184.52617, -22.43557,  76.63165, 185.92694, -20.65462,  78.97242, 175.98547, -25.27387,  79.59030, 180.32053, -23.68056,  79.15163, 183.17028, -21.80071,  78.25757, 184.49919, -20.02949,  79.73920, 175.54100, -24.63184,  80.79802, 179.26745, -22.80671,  80.64603, 181.46625, -21.15044,  80.09026, 182.39513, -19.78557
   0.69600,  28.43022,  94.50900, -55.64597,  19.05364,  94.11747, -55.51554,  19.78744,  52.33069, -58.05001,  20.65125,  10.48335, -56.97711,  37.38543,  91.83448, -56.50724,  39.66491,  50.18975, -60.19743,  39.71832,   8.32294, -60.71164,  30.32601, 108.30336, -52.35783,  30.24458, 117.85180, -50.55221,  29.80628, 127.80762, -48.79038,  28.82888, 137.35945, -47.29151,  27.83759, 147.59406, -45.82187,  26.98107, 156.94624, -44.60366,  24.99218, 143.91673, -46.60052,  12.84085, 147.92675, -46.27647, -13.23277, 144.05057, -48.99523, -27.00227, 163.93508, -39.45545, -26.84652, 167.43643, -41.37590, -26.47577, 170.98470, -40.46109, -26.51260, 173.35654, -39.50383, -28.01540, 167.42757, -40.61338, -30.11602, 172.29604, -40.28356, -30.90872, 175.55702, -38.92903, -30.63125, 177.21758, -37.75589, -28.71244, 166.98358, -39.70074, -31.13827, 171.49207, -38.88536, -32.08763, 174.97588, -37.28649, -31.79332, 176.94378, -35.81295, -29.16115, 166.54705, -39.07319, -31.75142, 170.21377, -37.82467, -32.66120, 173.16702, -36.30875, -32.42107, 175.02075, -34.82263, -29.54485, 165.89067, -38.28601, -32.18870, 168.85556, -36.68658, -33.03452, 171.07510, -35.28685, -32.91599, 172.35676, -34.11302,  31.34379, 144.44898, -46.02288,  41.40208, 148.92009, -39.48989,  67.29141, 150.63574, -34.10014,  78.07172, 172.80829, -25.84407,  75.91985, 175.89126, -27.19931,  73.96527, 178.64877, -25.73636,  72.95150, 180.60680, -24.43955,  77.03268, 176.41415, -26.53901,  76.45030, 181.61841, -25.64466,  75.69658, 184.68736, -23.88097,  74.79924, 185.85748, -22.45398,  77.98023, 176.31012, -25.75977,  77.92462, 181.32995, -24.46589,  77.22869, 184.64747, -22.43996,  76.20667, 186.04435, -20.66944,  78.67102, 176.11084, -25.24129,  79.23726, 180.45716, -23.65951,  78.76004, 183.30880, -21.79196,  77.84303, 184.63483, -20.03034,  79.43853, 175.67613, -24.59347,  80.45038, 179.41901, -22.77532,  80.26747, 181.62181, -21.12751,  79.69495, 182.54978, -19.76896
   0.70400,  28.43025,  94.50806, -55.63805,  19.05363,  94.11789, -55.50635,  19.78601,  52.33124, -58.04330,  20.65042,  10.48364, -56.98132,  37.38493,  91.83244, -56.50138,  39.66498,  50.18918, -60.20769,  39.71898,   8.32233, -60.71870,  30.32859, 108.30124, -52.34640,  30.24783, 117.84975, -50.54116,  29.80998, 127.80579, -48.78046,  28.83266, 137.35799, -47.28386,  27.84128, 147.59295, -45.81673,  26.98454, 156.94542, -44.60089,  24.99587, 143.91534, -46.59405,  12.84611, 147.92939, -46.26149, -13.20772, 143.98479, -49.07009, -26.68308, 164.01156, -39.40867, -26.49927, 167.51509, -41.32266, -26.08971, 171.05760, -40.40211, -26.09932, 173.42774, -39.43998, -27.66540, 167.51636, -40.55589, -29.71598, 172.40492, -40.20867, -30.47108, 175.67090, -38.84474, -30.17275, 177.32621, -37.66930, -28.36354, 167.07751, -39.64161, -30.74114, 171.60837, -38.80837, -31.64977, 175.09823, -37.19907, -31.33043, 177.06009, -35.72269, -28.81431, 166.64421, -39.01330, -31.36320, 170.33411, -37.74800, -32.23787, 173.29321, -36.22287, -31.97380, 175.14141, -34.73392, -29.20170, 165.99010, -38.22604, -31.80992, 168.97802, -36.61104, -32.62839, 171.20306, -35.20379, -32.49278, 172.48107, -34.02784,  31.34755, 144.44791, -46.01740,  41.40850, 148.91485, -39.48565,  67.30148, 150.62108, -34.11049,  77.80585, 172.90919, -25.80999,  75.63833, 175.96827, -27.19409,  73.64874, 178.71448, -25.75728,  72.60806, 180.66870, -24.47613,  76.74142, 176.50326, -26.52717,  76.10742, 181.70573, -25.65781,  75.31358, 184.77485, -23.91211,  74.39506, 185.94269, -22.49677,  77.68367, 176.41040, -25.74014,  77.57485, 181.43451, -24.46643,  76.83462, 184.75370, -22.45902,  75.78679, 186.14855, -20.70204,  78.37206, 176.21907, -25.21550,  78.88857, 180.57616, -23.64640,  78.37226, 183.43077, -21.79383,  77.43011, 184.75563, -20.04465,  79.13815, 175.79349, -24.56000,  80.10356, 179.55191, -22.74868,  79.88884, 181.75939, -21.11101,  79.29773, 182.68763, -19.76062
   0.71200,  28.43024,  94.50819, -55.63212,  19.05358,  94.11944, -55.49936,  19.78572,  52.33330, -58.04485,  20.64701,  10.48540, -56.99185,  37.38440,  91.83139, -56.49721,  39.65927,  50.18610, -60.18391,  39.71323,   8.31932, -60.70038,  30.33112, 108.30026, -52.33735,  30.25200, 117.84871, -50.53168,  29.81583, 127.80482, -48.77098,  28.84014, 137.35730, -47.27509,  27.85041, 147.59254, -45.80884,  26.99507, 156.94526, -44.59389,  25.00440, 143.91531, -46.58578,  12.85542, 147.93173, -46.25323, -13.18895, 143.94584, -49.09107, -26.36425, 164.11456, -39.31178, -26.14375, 167.61982, -41.21870, -25.68236, 171.15440, -40.29221, -25.65548, 173.52219, -39.32463, -27.30578, 167.63479, -40.44588, -29.28934, 172.54933, -40.07686, -29.99389, 175.82184, -38.70157, -29.66750, 177.47027, -37.52392, -28.00496, 167.20311, -39.52899, -30.31776, 171.76318, -38.67306, -31.17157, 175.26102, -37.05111, -30.81855, 177.21498, -35.57193, -28.45821, 166.77436, -38.89934, -30.95122, 170.49481, -37.61239, -31.77858, 173.46168, -36.07599, -31.48227, 175.30271, -34.58422, -28.85019, 166.12361, -38.11157, -31.41006, 169.14211, -36.47623, -32.19159, 171.37451, -35.05967, -32.03292, 172.64784, -33.88153,  31.35618, 144.44694, -46.00931,  41.42019, 148.90647, -39.47722,  67.31769, 150.59350, -34.11778,  77.54746, 172.99126, -25.76961,  75.36927, 176.02767, -27.18650,  73.34502, 178.76404, -25.77968,  72.27722, 180.71525, -24.51637,  76.46187, 176.57396, -26.51153,  75.77931, 181.77480, -25.66963,  74.94532, 184.84468, -23.94410,  74.00454, 186.01104, -22.54223,  77.39741, 176.49166, -25.71537,  77.23760, 181.51990, -24.46349,  76.45281, 184.84132, -22.47681,  75.37775, 186.23505, -20.73546,  78.08232, 176.30785, -25.18354,  78.55021, 180.67518, -23.62770,  77.99439, 183.53316, -21.79184,  77.02564, 184.85771, -20.05701,  78.84553, 175.89093, -24.51917,  79.76468, 179.66411, -22.71446,  79.51747, 181.87647, -21.08800,  78.90654, 182.80553, -19.74703
   0.72000,  28.42984,  94.50700, -55.62580,  19.05313,  94.11968, -55.49197,  19.78905,  52.33410, -58.04554,  20.65034,  10.48620, -56.99254,  37.38348,  91.82903, -56.49265,  39.66625,  50.18815, -60.22402,  39.72131,   8.32143, -60.74493,  30.33327, 108.29798, -52.32789,  30.25547, 117.84632, -50.52159,  29.82061, 127.80244, -48.76063,  28.84607, 137.35509, -47.26513,  27.85757, 147.59053, -45.79938,  27.00338, 156.94342, -44.58498,  25.01117, 143.91370, -46.57675,  12.86189, 147.92919, -46.24386, -13.18040, 143.91954, -49.06736, -26.05379, 164.22735, -39.17452, -25.80691, 167.73358, -41.07645, -25.30868, 171.26206, -40.14581, -25.25586, 173.62786, -39.17444, -26.96597, 167.75826, -40.29941, -28.90148, 172.69075, -39.91513, -29.56999, 175.96748, -38.53191, -29.22375, 177.61076, -37.35274, -27.66590, 167.33168, -39.38072, -29.93225, 171.91203, -38.50893, -30.74700, 175.41507, -36.87814, -30.37014, 177.36311, -35.39703, -28.12093, 166.90619, -38.75014, -30.57390, 170.64794, -37.44806, -31.36754, 173.61993, -35.90380, -31.04841, 175.45555, -34.41008, -28.51623, 166.25786, -37.96203, -31.04145, 169.29774, -36.31248, -31.79668, 171.53506, -34.88943, -31.62170, 172.80485, -33.70977,  31.36291, 144.44440, -45.99907,  41.42995, 148.89566, -39.46601,  67.34216, 150.50481, -34.15395,  77.29564, 173.00959, -25.75971,  75.10800, 176.02370, -27.20928,  73.04969, 178.75000, -25.83263,  71.95510, 180.69791, -24.58728,  76.18994, 176.58097, -26.52615,  75.45986, 181.77968, -25.71145,  74.58614, 184.84981, -24.00613,  73.62320, 186.01441, -22.61791,  77.11845, 176.50893, -25.72082,  76.90848, 181.54065, -24.49052,  76.07957, 184.86370, -22.52460,  74.97741, 186.25596, -20.79908,  77.79964, 176.33243, -25.18179,  78.21947, 180.70925, -23.63895,  77.62447, 183.57005, -21.81983,  76.62918, 184.89391, -20.09955,  78.55965, 175.92396, -24.50855,  79.43283, 179.71107, -22.71021,  79.15332, 181.92781, -21.09497,  78.52261, 182.85740, -19.76358
   0.72800,  28.42957,  94.50584, -55.61935,  19.05281,  94.12033, -55.48367,  19.78488,  52.33529, -58.04723,  20.64617,  10.48740, -56.99423,  37.38250,  91.82634, -56.48881,  39.66004,  50.18339, -60.20024,  39.71612,   8.31687, -60.73654,  30.33640, 108.29554, -52.31805,  30.26005, 117.84367, -50.51063,  29.82648, 127.79970, -48.74883,  28.85290, 137.35241, -47.25306,  27.86552, 147.58794, -45.78719,  27.01241, 156.94094, -44.57285,  25.01880, 143.91160, -46.56574,  12.86758, 147.92114, -46.23177, -13.16901, 143.87286, -49.05263, -25.73896, 164.31440, -39.04563, -25.45854, 167.82108, -40.94204, -24.91028, 171.34106, -40.00735, -24.82190, 173.70401, -39.03164, -26.61272, 167.85886, -40.15830, -28.48329, 172.81469, -39.75318, -29.10226, 176.09679, -38.35969, -28.72845, 177.73314, -37.17930, -27.31273, 167.43931, -39.23643, -29.51578, 172.04622, -38.34260, -30.27668, 175.55597, -36.70026, -29.86667, 177.49605, -35.21751, -27.76950, 167.01833, -38.60408, -30.16731, 170.78820, -37.28055, -30.91434, 173.76685, -35.72590, -30.56341, 175.59523, -34.23043, -28.16846, 166.37346, -37.81499, -30.64544, 169.44172, -36.14495, -31.36406, 171.68552, -34.71318, -31.16624, 172.95058, -33.53206,  31.37042, 144.44126, -45.98579,  41.43919, 148.88339, -39.44917,  67.36003, 150.46088, -34.16980,  77.03535, 173.07160, -25.73513,  74.83677, 176.06301, -27.21485,  72.74467, 178.77760, -25.86630,  71.62358, 180.72108, -24.63771,  75.90812, 176.63131, -26.52416,  75.12947, 181.82686, -25.73464,  74.21622, 184.89589, -24.04818,  73.23174, 186.05764, -22.67274,  76.82998, 176.56952, -25.71038,  76.56904, 181.60371, -24.50008,  75.69626, 184.92693, -22.55353,  74.56775, 186.31641, -20.84286,  77.50774, 176.40038, -25.16470,  77.87898, 180.78582, -23.63394,  77.24508, 183.64815, -21.83045,  76.22403, 184.97007, -20.12383,  78.26495, 176.00036, -24.48329,  79.09195, 179.80064, -22.69090,  78.78045, 182.02074, -21.08618,  78.13054, 182.94995, -19.76377
   0.73600,  28.42829,  94.50498, -55.61125,  19.05153,  94.12048, -55.47296,  19.78789,  52.33620, -58.04769,  20.65173,  10.48812, -57.00434,  37.38067,  91.82467, -56.48383,  39.65993,  50.18253, -60.20328,  39.72240,   8.31603, -60.74047,  30.33760, 108.29377, -52.30759,  30.26236, 117.84181, -50.49961,  29.82985, 127.79783, -48.73752,  28.85715, 137.35066, -47.24191,  27.87079, 147.58633, -45.77633,  27.01867, 156.93946, -44.56236,  25.02385, 143.91052, -46.55656,  12.87031, 147.91256, -46.21705, -13.15126, 143.79916, -49.08191, -25.41160, 164.36934, -38.95512, -25.09959, 167.87626, -40.84616, -24.50103, 171.38708, -39.90789, -24.37656, 173.74666, -38.92795, -26.24804, 167.92685, -40.05476, -28.05349, 172.90489, -39.62719, -28.62202, 176.19154, -38.22294, -28.21995, 177.82055, -37.04168, -26.94720, 167.51416, -39.12916, -29.08628, 172.14644, -38.21142, -29.79224, 175.66196, -36.55692, -29.34816, 177.59358, -35.07294, -27.40506, 167.09760, -38.49468, -29.74659, 170.89444, -37.14767, -30.44592, 173.87892, -35.58204, -30.06224, 175.69956, -34.08518, -27.80692, 166.45611, -37.70430, -30.23414, 169.55165, -36.01171, -30.91511, 171.80124, -34.57065, -30.69366, 173.06120, -33.38826,  31.37524, 144.43902, -45.97306,  41.44393, 148.87178, -39.42995,  67.37418, 150.41581, -34.18703,  76.76296, 173.13388, -25.71709,  74.55046, 176.10098, -27.22476,  72.42413, 178.80185, -25.90245,  71.27641, 180.73968, -24.68964,  75.61126, 176.68093, -26.52752,  74.78126, 181.87217, -25.76238,  73.82792, 184.93889, -24.09398,  72.82240, 186.09673, -22.73051,  76.52707, 176.62995, -25.70619,  76.21276, 181.66578, -24.51557,  75.29560, 184.98792, -22.58767,  74.14139, 186.37337, -20.89093,  77.20186, 176.46858, -25.15452,  77.52276, 180.86229, -23.63615,  76.84960, 183.72515, -21.84778,  75.80347, 185.04396, -20.15400,  77.95703, 176.07750, -24.46569,  78.73662, 179.89093, -22.68002,  78.39302, 182.11372, -21.08559,  77.72448, 183.04175, -19.77167
   0.74400,  28.42661,  94.50467, -55.60362,  19.04987,  94.12108, -55.46181,  19.78396,  52.33737, -58.04617,  20.64625,  10.48897, -57.01401,  37.37839,  91.82362, -56.48016,  39.65281,  50.17797, -60.16303,  39.71499,   8.31155, -60.70732,  30.33858, 108.29262, -52.29803,  30.26527, 117.84048, -50.48900,  29.83483, 127.79641, -48.72590,  28.86424, 137.34932, -47.22943,  27.88021, 147.58511, -45.76313,  27.03030, 156.93838, -44.54868,  25.03252, 143.91017, -46.54472,  12.87642, 147.90418, -46.20265, -13.14237, 143.76885, -49.06127, -25.08385, 164.46477, -38.81042, -24.73989, 167.97145, -40.69637, -24.08971, 171.47227, -39.75508, -23.92810, 173.82794, -38.77118, -25.88207, 168.03509, -39.89688, -27.62032, 173.03499, -39.44647, -28.13675, 176.32565, -38.03153, -27.70555, 177.94682, -36.84976, -26.58004, 167.62943, -38.96727, -28.65292, 172.28684, -38.02509, -29.30207, 175.80758, -36.35848, -28.82288, 177.73014, -34.87366, -27.03880, 167.21743, -38.33047, -29.32187, 171.04114, -36.95935, -29.97184, 174.03099, -35.38274, -29.55438, 175.84333, -33.88484, -27.44337, 166.57946, -37.53862, -29.81874, 169.70229, -35.82278, -30.46068, 171.95735, -34.37237, -30.21483, 173.21181, -33.18897,  31.38386, 144.43685, -45.95898,  41.45268, 148.86030, -39.40979,  67.39333, 150.36480, -34.20698,  76.49253, 173.18880, -25.70583,  74.26313, 176.13034, -27.23847,  72.10294, 178.81574, -25.93974,  70.92907, 180.74682, -24.74128,  75.31372, 176.72236, -26.53593,  74.43060, 181.90818, -25.79381,  73.43756, 184.97139, -24.14221,  72.41206, 186.12433, -22.78952,  76.22430, 176.68256, -25.70820,  75.85536, 181.71913, -24.53657,  74.89435, 185.03893, -22.62607,  73.71578, 186.41919, -20.94190,  76.89676, 176.52924, -25.15140,  77.16664, 180.93068, -23.64554,  76.45482, 183.79303, -21.87137,  75.38496, 185.10764, -20.18919,  77.65075, 176.14742, -24.45612,  78.38283, 179.97373, -22.67790,  78.00778, 182.19845, -21.09328,  77.32171, 183.12455, -19.78706
   0.75200,  28.42374,  94.50469, -55.59509,  19.04704,  94.12133, -55.45028,  19.78328,  52.33838, -58.04634,  20.64401,  10.48929, -57.04136,  37.37516,  91.82356, -56.47502,  39.65895,  50.18014, -60.17738,  39.72786,   8.31366, -60.71552,  30.33716, 108.29204, -52.28779,  30.26502, 117.83973, -50.47784,  29.83586, 127.79556, -48.71385,  28.86662, 137.34848, -47.21663,  27.88408, 147.58434, -45.74978,  27.03556, 156.93770, -44.53506,  25.03588, 143.90991, -46.53193,  12.87831, 147.89928, -46.18789, -13.13067, 143.72190, -49.07446, -24.74669, 164.53970, -38.69722, -24.37028, 168.04657, -40.57660, -23.66820, 171.53617, -39.63097, -23.46921, 173.88695, -38.64223, -25.50598, 168.12292, -39.76903, -27.17600, 173.14373, -39.29386, -27.63985, 176.43708, -37.86701, -27.17948, 178.04940, -36.68415, -26.20271, 167.72390, -38.83563, -28.20837, 172.40530, -37.86724, -28.80021, 175.92976, -36.18722, -28.28583, 177.84204, -34.70089, -26.66237, 167.31621, -38.19670, -28.88605, 171.16558, -36.80004, -29.48623, 174.15945, -35.21136, -29.03491, 175.96228, -33.71181, -27.06970, 166.68145, -37.40369, -29.39240, 169.83031, -35.66345, -29.99495, 172.08968, -34.20289, -29.72465, 173.33773, -33.01805,  31.38724, 144.43552, -45.94543,  41.45569, 148.85028, -39.38980,  67.40624, 150.31393, -34.22484,  76.20860, 173.24509, -25.69957,  73.95978, 176.15979, -27.25495,  71.76622, 178.82842, -25.97777,  70.56681, 180.75201, -24.79262,  75.00051, 176.76429, -26.54837,  74.06299, 181.94374, -25.82885,  73.03081, 185.00265, -24.19335,  71.98637, 186.15008, -22.85048,  75.90661, 176.73606, -25.71527,  75.48219, 181.77268, -24.56278,  74.47806, 185.08933, -22.66907,  73.27645, 186.46368, -20.99638,  76.57728, 176.59111, -25.15408,  76.79585, 180.99993, -23.66155,  76.04611, 183.86111, -21.90118,  74.95384, 185.17087, -20.22964,  77.33089, 176.21893, -24.45318,  78.01560, 180.05803, -22.68369,  77.60987, 182.28425, -21.10877,  76.90731, 183.20799, -19.80966
   0.76000,  28.42065,  94.50434, -55.58596,  19.04397,  94.12163, -55.43806,  19.78009,  52.33924, -58.04322,  20.63962,  10.48995, -57.04577,  37.37157,  91.82277, -56.46958,  39.65744,  50.17869, -60.16310,  39.72804,   8.31215, -60.69697,  30.33620, 108.29072, -52.27588,  30.26516, 117.83823, -50.46492,  29.83708, 127.79396, -48.70010,  28.86878, 137.34692, -47.20248,  27.88738, 147.58286, -45.73546,  27.04001, 156.93634, -44.52083,  25.03874, 143.90870, -46.51728,  12.87944, 147.89289, -46.17431, -13.13960, 143.73732, -49.00108, -24.42696, 164.67160, -38.49626, -24.01417, 168.17900, -40.36698, -23.25791, 171.65551, -39.41492, -23.02014, 174.00012, -38.42010, -25.14351, 168.26840, -39.55188, -26.74093, 173.31021, -39.05018, -27.15011, 176.60501, -37.61002, -26.65995, 178.20700, -36.42508, -25.83971, 167.87601, -38.61527, -27.77426, 172.58148, -37.61927, -28.30660, 176.10832, -35.92440, -27.75636, 178.00851, -34.43540, -26.30086, 167.47264, -37.97469, -28.46217, 171.34779, -36.55163, -29.01076, 174.34450, -34.94971, -28.52500, 176.13607, -33.44743, -26.71184, 166.84100, -37.18106, -28.97964, 170.01595, -35.41601, -29.54157, 172.27869, -33.94451, -29.24648, 173.51905, -32.75750,  31.39022, 144.43372, -45.93155,  41.46070, 148.84082, -39.37389,  67.41863, 150.25818, -34.23316,  75.92092, 173.29460, -25.68714,  73.65023, 176.18095, -27.26345,  71.42285, 178.83095, -26.00616,  70.19769, 180.74589, -24.83341,  74.68106, 176.79842, -26.55358,  73.68667, 181.97023, -25.85579,  72.61476, 185.02360, -24.23557,  71.55174, 186.16453, -22.90179,  75.58314, 176.78220, -25.71581,  75.10107, 181.81787, -24.58199,  74.05324, 185.13009, -22.70426,  72.82904, 186.49737, -21.04220,  76.25239, 176.64598, -25.15076,  76.41799, 181.06160, -23.67158,  75.62989, 183.92057, -21.92441,  74.51570, 185.22438, -20.26273,  77.00620, 176.28383, -24.44483,  77.64236, 180.13546, -22.68446,  77.20572, 182.36245, -21.11892,  76.48708, 183.28309, -19.82643
